Date,Open,High,Low,Close,Volume,pct_change,Lag1,Lag2,Lag3,MA_9,MA_21,MA_50,MA_150,MA_200,RSI_14,Target
2022-03-07,93.0,93.85,88.61,90.84,6335213.0,-0.04,94.79,94.98,92.99,90.58,90.29,88.73,86.98,89.15,52.70280086189948,89.31
2022-03-08,90.4,91.0,89.0,89.31,2525207.0,-0.02,90.84,94.79,94.98,90.62,90.19,88.8,86.95,89.15,48.26564799869946,89.31
2022-03-09,89.5,89.95,87.8,89.31,4171859.0,0.0,89.31,90.84,94.79,90.86,90.1,88.87,86.93,89.14,48.26564799869947,89.7
2022-03-10,90.15,90.3,88.88,89.7,1132010.0,0.0,89.31,89.31,90.84,91.26,90.0,88.97,86.91,89.12,49.5220114059673,88.99
2022-03-11,89.4,90.3,88.4,88.99,1164457.0,-0.01,89.7,89.31,89.31,91.39,89.91,89.02,86.89,89.1,47.27133747680501,87.55
2022-03-14,89.5,89.5,87.25,87.55,1353967.0,-0.02,88.99,89.7,89.31,90.94,89.8,89.04,86.86,89.06,43.00261431807579,86.54
2022-03-15,87.99,88.18,85.6,86.54,1262623.0,-0.01,87.55,88.99,89.7,90.22,89.65,89.01,86.82,89.01,40.25673045525391,86.69
2022-03-16,86.99,87.48,86.25,86.69,741116.0,0.0,86.54,87.55,88.99,89.3,89.54,88.98,86.8,88.95,40.86070414958643,85.88
2022-03-17,86.71,87.34,85.75,85.88,574677.0,-0.01,86.69,86.54,87.55,88.31,89.4,88.96,86.76,88.89,38.59186727023804,82.49
2022-03-18,85.5,85.5,82.1,82.49,3365301.0,-0.04,85.88,86.69,86.54,87.38,89.11,88.86,86.71,88.82,30.866997368581526,83.43
2022-03-21,83.89,85.95,83.1,83.43,3910864.0,0.01,82.49,85.88,86.69,86.73,88.79,88.77,86.66,88.75,34.76624314881935,82.95
2022-03-22,83.81,84.35,82.75,82.95,1370318.0,-0.01,83.43,82.49,85.88,86.02,88.44,88.68,86.59,88.67,33.72035463958594,83.27
2022-03-24,82.9,83.45,82.3,83.27,768055.0,0.0,82.95,83.43,82.49,85.31,88.16,88.58,86.53,88.61,35.121622095557676,82.62
2022-03-25,83.45,83.6,82.51,82.62,633633.0,-0.01,83.27,82.95,83.43,84.6,87.86,88.47,86.46,88.56,33.569131333456205,84.07
2022-03-28,83.0,84.4,82.0,84.07,1086114.0,0.02,82.62,83.27,82.95,84.22,87.71,88.37,86.41,88.52,39.94637506032881,84.66
2022-03-29,84.5,85.0,84.0,84.66,1162071.0,0.01,84.07,82.62,83.27,84.01,87.64,88.3,86.36,88.48,42.370615854831414,83.08
2022-03-30,84.45,84.45,82.51,83.08,1819695.0,-0.02,84.66,84.07,82.62,83.61,87.42,88.18,86.3,88.4,37.95223049224797,83.13
2022-03-31,82.9,83.49,82.9,83.13,1295794.0,0.0,83.08,84.66,84.07,83.3,87.01,88.08,86.24,88.31,38.17195672915218,83.05
2022-04-01,83.0,83.8,82.8,83.05,993326.0,-0.0,83.13,83.08,84.66,83.36,86.54,87.98,86.17,88.23,37.9404503876297,80.83
2022-04-04,80.99,82.34,80.3,80.83,1626371.0,-0.03,83.05,83.13,83.08,83.07,85.87,87.84,86.1,88.13,32.11903455727307,80.61
2022-04-05,81.3,81.6,80.15,80.61,600492.0,-0.0,80.83,83.05,83.13,82.81,85.19,87.69,86.03,88.04,31.601559940768862,79.62
2022-04-06,80.2,82.35,79.4,79.62,2507663.0,-0.01,80.61,80.83,83.05,82.41,84.66,87.53,85.95,87.94,29.312893722581194,79.23
2022-04-07,80.0,80.05,79.0,79.23,1446029.0,-0.0,79.62,80.61,80.83,82.03,84.18,87.38,85.87,87.85,28.43910983434,80.22
2022-04-08,78.3,80.39,78.3,80.22,2141815.0,0.01,79.23,79.62,80.61,81.6,83.74,87.25,85.82,87.75,33.831162377020156,83.33
2022-04-11,82.5,83.75,82.0,83.33,3961781.0,0.04,80.22,79.23,79.62,81.46,83.44,87.19,85.79,87.67,47.272079492042344,82.92
2022-04-12,83.98,83.98,82.4,82.92,1576604.0,-0.0,83.33,80.22,79.23,81.44,83.15,87.1,85.75,87.6,45.94700362874622,82.48
2022-04-13,83.24,83.5,82.2,82.48,2138464.0,-0.01,82.92,83.33,80.22,81.37,82.91,86.99,85.7,87.53,44.50521870913864,82.03
2022-04-14,82.65,82.82,81.91,82.03,1867346.0,-0.01,82.48,82.92,83.33,81.25,82.69,86.84,85.66,87.47,43.018452810645755,81.89
2022-04-15,82.4,82.75,81.6,81.89,1128595.0,-0.0,82.03,82.48,82.92,81.37,82.47,86.71,85.62,87.4,42.54229298431119,87.86
2022-04-18,82.11,88.03,82.03,87.86,14234819.0,0.07,81.89,82.03,82.48,82.18,82.56,86.68,85.61,87.36,61.90591184776215,86.04
2022-04-19,87.97,88.88,85.75,86.04,4419457.0,-0.02,87.86,81.89,82.03,82.89,82.73,86.57,85.59,87.31,55.73885414491956,84.41
2022-04-20,86.2,86.7,84.02,84.41,1758882.0,-0.02,86.04,87.86,81.89,83.46,82.78,86.43,85.57,87.25,50.85276528530749,84.44
2022-04-21,84.0,84.8,83.7,84.44,675099.0,0.0,84.41,86.04,87.86,83.93,82.85,86.29,85.56,87.2,50.93800987385484,85.44
2022-04-22,84.49,86.14,83.82,85.44,1527981.0,0.01,84.44,84.41,86.04,84.17,82.95,86.18,85.57,87.15,53.81371400225456,86.22
2022-04-25,86.5,87.4,86.05,86.22,1239041.0,0.01,85.44,84.44,84.41,84.53,83.12,86.1,85.59,87.11,55.981010812505275,85.03
2022-04-26,86.21,86.21,84.8,85.03,783135.0,-0.01,86.22,85.44,84.44,84.82,83.17,86.01,85.59,87.06,51.97393128978689,85.11
2022-04-27,85.79,87.1,84.11,85.11,2524399.0,0.0,85.03,86.22,85.44,85.16,83.19,85.93,85.59,87.01,52.221529316331434,84.56
2022-04-28,84.53,85.8,83.8,84.56,1978240.0,-0.01,85.11,85.03,86.22,85.46,83.26,85.85,85.6,86.96,50.30149743216458,83.04
2022-05-06,84.45,84.5,83.0,83.04,2040410.0,-0.02,84.56,85.11,85.03,84.92,83.26,85.74,85.61,86.91,45.34007021452758,79.84
2022-05-09,82.91,83.04,79.5,79.84,3524752.0,-0.04,83.04,84.56,85.11,84.23,83.1,85.53,85.59,86.83,37.05394896866815,79.72
2022-05-10,79.84,80.85,78.91,79.72,2249661.0,-0.0,79.84,83.04,84.56,83.71,83.05,85.32,85.56,86.74,36.78247636321057,78.93
2022-05-11,79.51,79.78,78.72,78.93,4651599.0,-0.01,79.72,79.84,83.04,83.1,82.97,85.11,85.53,86.66,34.96624553288616,78.34
2022-05-12,79.15,79.25,77.25,78.34,2260989.0,-0.01,78.93,79.72,79.84,82.31,82.91,84.9,85.51,86.57,33.630650041058686,81.48
2022-05-13,79.6,82.75,79.6,81.48,3637398.0,0.04,78.34,78.93,79.72,81.78,83.02,84.79,85.51,86.51,45.55075599279849,79.29
2022-05-16,81.1,81.1,78.9,79.29,1955736.0,-0.03,81.48,78.34,78.93,81.15,82.97,84.65,85.5,86.43,40.13636363022819,79.1
2022-05-17,79.55,79.98,79.0,79.1,565021.0,-0.0,79.29,81.48,78.34,80.48,82.77,84.48,85.48,86.36,39.695514749319145,78.75
2022-05-18,79.1,79.88,78.16,78.75,882579.0,-0.0,79.1,79.29,81.48,79.83,82.57,84.22,85.46,86.29,38.84900732227102,78.55
2022-05-19,78.9,79.49,78.4,78.55,916729.0,-0.0,78.75,79.1,79.29,79.33,82.38,83.93,85.44,86.22,38.345792199731655,78.84
2022-05-20,78.5,79.1,78.11,78.84,992406.0,0.0,78.55,78.75,79.1,79.22,82.23,83.61,85.43,86.14,39.56813340535846,77.04
2022-05-23,78.2,78.64,76.92,77.04,1161818.0,-0.02,78.84,78.55,78.75,78.92,82.0,83.26,85.4,86.06,34.938061591730026,76.95
2022-05-24,77.0,77.8,76.7,76.95,489413.0,-0.0,77.04,78.84,78.55,78.7,81.48,82.98,85.35,85.98,34.7193016331628,75.17
2022-05-25,76.75,76.79,74.75,75.17,3937019.0,-0.02,76.95,77.04,78.84,78.35,80.96,82.69,85.28,85.89,30.63391050170601,75.19
2022-05-26,75.58,76.0,74.51,75.19,4567957.0,0.0,75.17,76.95,77.04,77.65,80.53,82.41,85.22,85.8,30.73253541376266,77.02
2022-05-27,76.49,78.37,76.49,77.02,4250275.0,0.02,75.19,75.17,76.95,77.4,80.17,82.16,85.16,85.72,39.24451694577728,80.01
2022-05-30,79.5,81.7,78.38,80.01,8486888.0,0.04,77.02,75.19,75.17,77.5,79.91,81.98,85.13,85.66,50.04585775725525,81.08
2022-05-31,81.3,82.5,80.25,81.08,6257934.0,0.01,80.01,77.02,75.19,77.76,79.67,81.85,85.1,85.61,53.24902860373695,79.64
2022-06-01,80.55,81.5,79.4,79.64,1483402.0,-0.02,81.08,80.01,77.02,77.88,79.41,81.71,85.07,85.55,48.72120007233171,77.91
2022-06-02,79.8,80.2,76.95,77.91,3754097.0,-0.02,79.64,81.08,80.01,77.78,79.07,81.54,85.03,85.48,43.89243325159013,76.76
2022-06-03,78.0,78.25,76.1,76.76,1294683.0,-0.01,77.91,79.64,81.08,77.75,78.7,81.35,84.98,85.41,40.984563238869825,77.95
2022-06-06,77.0,78.6,76.51,77.95,1271660.0,0.02,76.76,77.91,79.64,77.86,78.46,81.26,84.93,85.35,45.04198517435773,78.42
2022-06-07,78.35,78.91,78.0,78.42,687770.0,0.01,77.95,76.76,77.91,78.22,78.39,81.16,84.87,85.29,46.603453910129815,78.39
2022-06-08,78.45,78.8,77.51,78.39,1095509.0,-0.0,78.42,77.95,76.76,78.58,78.32,81.07,84.8,85.21,46.51261308398223,78.99
2022-06-09,78.3,80.5,78.25,78.99,1742559.0,0.01,78.39,78.42,77.95,78.79,78.33,80.99,84.75,85.14,48.66771706420508,80.62
2022-06-10,79.15,81.0,78.3,80.62,1746967.0,0.02,78.99,78.39,78.42,78.86,78.44,80.95,84.72,85.08,54.080660821611204,77.5
2022-06-13,80.8,80.8,77.2,77.5,2113031.0,-0.04,80.62,78.99,78.39,78.46,78.25,80.81,84.65,85.01,44.42426865433203,78.69
2022-06-14,77.5,78.99,77.4,78.69,1856137.0,0.02,77.5,80.62,78.99,78.36,78.22,80.69,84.61,84.95,48.22176364603975,80.11
2022-06-15,78.68,80.7,78.5,80.11,3089634.0,0.02,78.69,77.5,80.62,78.6,78.27,80.64,84.59,84.88,52.401344890424134,81.45
2022-06-16,80.3,82.5,79.75,81.45,4484707.0,0.02,80.11,78.69,77.5,79.12,78.39,80.6,84.56,84.83,56.009963448270256,82.52
2022-06-17,81.6,84.6,81.6,82.52,5536222.0,0.01,81.45,80.11,78.69,79.63,78.58,80.59,84.56,84.78,58.70233769404472,81.69
2022-06-20,83.0,83.24,81.45,81.69,1385672.0,-0.01,82.52,81.45,80.11,80.0,78.72,80.61,84.56,84.73,55.84698453296685,83.08
2022-06-21,82.35,83.49,81.15,83.08,3035631.0,0.02,81.69,82.52,81.45,80.52,79.01,80.66,84.57,84.69,59.407942828977085,82.97
2022-06-22,84.0,84.39,82.45,82.97,2041969.0,-0.0,83.08,81.69,82.52,80.96,79.29,80.72,84.56,84.64,59.00239811041936,82.98
2022-06-23,82.91,84.05,82.5,82.98,2674158.0,0.0,82.97,83.08,81.69,81.22,79.67,80.8,84.55,84.61,59.02977944021381,79.4
2022-06-24,83.1,83.1,76.76,79.4,6788080.0,-0.04,82.98,82.97,83.08,81.43,79.87,80.78,84.52,84.56,46.94246802342595,78.98
2022-06-27,79.6,80.5,78.45,78.98,2192878.0,-0.01,79.4,82.98,82.97,81.46,79.96,80.7,84.49,84.51,45.758655969425746,78.45
2022-06-28,79.88,79.88,78.05,78.45,1868558.0,-0.01,78.98,79.4,82.98,81.28,79.88,80.61,84.45,84.46,44.242419391036854,77.57
2022-06-29,79.0,79.2,77.4,77.57,2256249.0,-0.01,78.45,78.98,79.4,80.85,79.72,80.51,84.42,84.4,41.767701101692225,78.67
2022-06-30,77.57,79.88,77.11,78.67,4790126.0,0.01,77.57,78.45,78.98,80.42,79.67,80.44,84.4,84.35,45.84541566998171,78.05
2022-07-01,78.67,79.0,77.8,78.05,1139618.0,-0.01,78.67,77.57,78.45,80.02,79.68,80.36,84.37,84.31,43.976221216902786,77.6
2022-07-04,77.75,78.5,77.5,77.6,468516.0,-0.01,78.05,78.67,77.57,79.41,79.72,80.16,84.36,84.25,42.618040517962484,77.04
2022-07-05,77.6,77.95,77.0,77.04,786372.0,-0.01,77.6,78.05,78.67,78.75,79.67,79.98,84.32,84.19,40.924171822669805,77.38
2022-07-06,77.3,77.6,77.01,77.38,312691.0,0.0,77.04,77.6,78.05,78.13,79.63,79.84,84.27,84.14,42.42050964587851,80.46
2022-07-07,77.17,81.75,77.01,80.46,5795311.0,0.04,77.38,77.04,77.6,78.24,79.72,79.76,84.25,84.11,53.82936692847433,83.63
2022-07-13,80.0,84.8,80.0,83.63,9979259.0,0.04,80.46,77.38,77.04,78.76,79.94,79.72,84.27,84.11,62.14335947980178,84.08
2022-07-14,85.0,85.0,83.71,84.08,4360091.0,0.01,83.63,80.46,77.38,79.39,80.11,79.68,84.3,84.11,63.15757430120688,82.71
2022-07-15,84.09,84.09,82.56,82.71,1668315.0,-0.02,84.08,83.63,80.46,79.96,80.36,79.63,84.31,84.1,58.057905381301865,80.93
2022-07-18,81.85,81.85,80.5,80.93,1649733.0,-0.02,82.71,84.08,83.63,80.21,80.46,79.55,84.29,84.08,52.164385482226535,78.32
2022-07-19,80.99,81.7,77.6,78.32,3402840.0,-0.03,80.93,82.71,84.08,80.24,80.38,79.43,84.24,84.06,44.95788455055267,80.16
2022-07-20,78.39,80.7,77.55,80.16,3546551.0,0.02,78.32,80.93,82.71,80.52,80.32,79.37,84.2,84.05,50.182934997621146,78.77
2022-07-21,79.9,80.41,78.01,78.77,2175720.0,-0.02,80.16,78.32,80.93,80.72,80.14,79.35,84.15,84.03,46.5852321061967,80.1
2022-07-22,79.95,80.46,78.35,80.1,2619804.0,0.02,78.77,80.16,78.32,81.02,80.06,79.35,84.12,84.01,50.259737067584695,79.43
2022-07-25,79.5,80.0,78.75,79.43,809586.0,-0.01,80.1,78.77,80.16,80.9,79.89,79.36,84.1,83.99,48.45151125173883,80.01
2022-07-26,78.66,80.8,78.66,80.01,2725853.0,0.01,79.43,80.1,78.77,80.5,79.75,79.4,84.06,83.98,50.12436794999273,80.17
2022-07-27,80.4,80.95,79.4,80.17,1988791.0,0.0,80.01,79.43,80.1,80.07,79.61,79.37,84.04,83.98,50.60062446913996,81.0
2022-07-28,80.17,82.0,80.17,81.0,2372179.0,0.01,80.17,80.01,79.43,79.88,79.69,79.41,84.01,83.98,53.10238683038022,80.42
2022-07-29,81.45,81.45,80.03,80.42,1422768.0,-0.01,81.0,80.17,80.01,79.82,79.76,79.43,83.98,83.97,51.15286050207519,80.5
2022-08-01,80.5,81.1,80.0,80.5,919957.0,0.0,80.42,81.0,80.17,80.06,79.86,79.47,83.95,83.97,51.41779527235554,80.14
2022-08-02,80.14,80.9,80.0,80.14,1497420.0,-0.0,80.5,80.42,81.0,80.06,79.98,79.5,83.91,83.96,50.10092567840321,81.5
2022-08-03,80.88,82.15,80.25,81.5,3945301.0,0.02,80.14,80.5,80.42,80.36,80.11,79.55,83.87,83.96,54.80957979811182,82.19
2022-08-04,81.8,82.65,81.6,82.19,2751781.0,0.01,81.5,80.14,80.5,80.6,80.31,79.66,83.85,83.96,57.025285943649905,82.69
2022-08-05,82.19,83.23,81.3,82.69,3333864.0,0.01,82.19,81.5,80.14,80.96,80.55,79.77,83.83,83.95,58.60900185194754,84.74
2022-08-10,84.32,86.74,84.15,84.74,7617652.0,0.02,82.69,82.19,81.5,81.48,80.92,79.96,83.82,83.95,64.40148415446805,84.53
2022-08-11,85.0,85.44,84.25,84.53,1933226.0,-0.0,84.74,82.69,82.19,81.97,81.26,80.15,83.81,83.95,63.42232987754163,87.46
2022-08-12,84.99,87.88,84.65,87.46,6862248.0,0.03,84.53,84.74,82.69,82.69,81.59,80.36,83.83,83.96,70.2244978564547,87.42
2022-08-15,88.1,89.0,86.6,87.42,6997128.0,-0.0,87.46,84.53,84.74,83.46,81.77,80.51,83.84,83.97,70.03302322482779,86.86
2022-08-16,87.7,88.3,86.5,86.86,3751148.0,-0.01,87.42,87.46,84.53,84.17,81.91,80.62,83.84,83.98,67.26772448330838,86.13
2022-08-17,86.6,86.83,86.0,86.13,2225078.0,-0.01,86.86,87.42,87.46,84.84,82.07,80.75,83.82,83.99,63.73479251778414,85.21
2022-08-18,86.15,86.7,84.8,85.21,3048758.0,-0.01,86.13,86.86,87.42,85.25,82.27,80.9,83.81,84.0,59.49396051132797,84.77
2022-08-19,85.01,85.8,84.37,84.77,856995.0,-0.01,85.21,86.13,86.86,85.53,82.58,81.06,83.79,84.0,57.5226154485717,83.05
2022-08-22,84.35,85.0,82.65,83.05,3603096.0,-0.02,84.77,85.21,86.13,85.57,82.72,81.16,83.76,83.99,50.48091650496893,84.71
2022-08-23,83.9,85.0,83.7,84.71,2698387.0,0.02,83.05,84.77,85.21,85.57,83.0,81.28,83.74,83.97,56.07027126208952,84.26
2022-08-24,84.5,85.3,84.0,84.26,646553.0,-0.01,84.71,83.05,84.77,85.54,83.2,81.4,83.72,83.95,54.28159881492792,84.06
2022-08-25,83.9,84.48,83.6,84.06,1209208.0,-0.0,84.26,84.71,83.05,85.16,83.42,81.5,83.69,83.94,53.46525710860942,82.77
2022-08-26,84.0,84.4,82.6,82.77,1771063.0,-0.02,84.06,84.26,84.71,84.65,83.55,81.55,83.65,83.92,48.40835995392322,81.82
2022-08-29,82.85,86.0,81.11,81.82,1874621.0,-0.01,82.77,84.06,84.26,84.09,83.63,81.63,83.61,83.89,45.03052771476653,81.31
2022-08-30,83.8,83.85,81.13,81.31,1756142.0,-0.01,81.82,82.77,84.06,83.55,83.64,81.68,83.56,83.88,43.284383159195514,82.2
2022-08-31,81.0,83.1,81.0,82.2,1044019.0,0.01,81.31,81.82,82.77,83.22,83.73,81.73,83.52,83.87,47.13678220632124,81.81
2022-09-01,83.0,83.0,81.75,81.81,1153468.0,-0.0,82.2,81.31,81.82,82.89,83.79,81.73,83.47,83.86,45.6727682204124,81.23
2022-09-02,82.25,82.25,81.0,81.23,615400.0,-0.01,81.81,82.2,81.31,82.69,83.84,81.71,83.43,83.85,43.508517128872256,80.09
2022-09-05,81.24,81.35,80.01,80.09,1439261.0,-0.01,81.23,81.81,82.2,82.17,83.78,81.68,83.37,83.84,39.54232247359374,80.32
2022-09-06,80.12,80.6,79.93,80.32,999785.0,0.0,80.09,81.23,81.81,81.73,83.69,81.62,83.32,83.83,40.71651983913613,79.84
2022-09-07,80.8,80.8,79.5,79.84,712302.0,-0.01,80.32,80.09,81.23,81.27,83.55,81.56,83.27,83.81,39.01356412508175,80.17
2022-09-08,79.9,80.5,79.8,80.17,1449141.0,0.0,79.84,80.32,80.09,80.98,83.33,81.5,83.23,83.79,40.84536748088635,79.64
2022-09-09,80.55,80.55,79.5,79.64,1147183.0,-0.01,80.17,79.84,80.32,80.73,83.1,81.51,83.18,83.77,38.8282109951195,79.04
2022-09-12,79.8,80.09,78.98,79.04,572401.0,-0.01,79.64,80.17,79.84,80.48,82.7,81.51,83.13,83.74,36.623188618249024,78.62
2022-09-13,79.5,79.5,78.52,78.62,654071.0,-0.01,79.04,79.64,80.17,80.08,82.28,81.51,83.07,83.72,35.11970333233254,79.36
2022-09-14,78.45,80.0,78.15,79.36,1118996.0,0.01,78.62,79.04,79.64,79.81,81.92,81.55,83.02,83.7,39.80833882048753,78.2
2022-09-15,80.0,80.0,78.05,78.2,1750164.0,-0.01,79.36,78.62,79.04,79.48,81.55,81.54,82.94,83.68,35.47993819737693,78.4
2022-09-16,78.8,78.8,76.75,78.4,2499800.0,0.0,78.2,79.36,78.62,79.29,81.22,81.54,82.87,83.67,36.75674244043476,77.98
2022-09-19,78.5,78.8,77.88,77.98,736086.0,-0.01,78.4,78.2,79.36,79.03,80.9,81.55,82.8,83.65,35.18219256477507,75.87
2022-09-20,78.0,78.3,75.51,75.87,1581672.0,-0.03,77.98,78.4,78.2,78.59,80.56,81.53,82.69,83.62,28.562553800088665,72.5
2022-09-21,75.91,76.5,71.12,72.5,3471806.0,-0.04,75.87,77.98,78.4,77.73,79.98,81.43,82.57,83.56,21.57902004586678,73.76
2022-09-22,71.45,74.38,71.05,73.76,2980991.0,0.02,72.5,75.87,77.98,77.08,79.48,81.3,82.45,83.51,28.60742203911008,73.33
2022-09-23,75.0,75.55,73.0,73.33,4149061.0,-0.01,73.76,72.5,75.87,76.45,78.96,81.09,82.33,83.48,27.69517790112283,73.68
2022-09-26,73.5,74.5,73.5,73.68,1295266.0,0.0,73.33,73.76,72.5,75.9,78.53,80.88,82.22,83.45,29.661302127938395,76.58
2022-09-27,74.4,79.0,73.9,76.58,2822998.0,0.04,73.68,73.33,73.76,75.59,78.28,80.76,82.14,83.43,43.39565239370715,76.42
2022-09-28,76.69,77.8,75.8,76.42,2048636.0,-0.0,76.58,73.68,73.33,75.39,78.05,80.67,82.05,83.38,42.89796441881195,75.8
2022-09-29,76.0,76.5,75.01,75.8,1107643.0,-0.01,76.42,76.58,73.68,75.1,77.74,80.62,81.97,83.34,40.938664213910265,75.72
2022-09-30,75.79,76.48,75.04,75.72,1463910.0,-0.0,75.8,76.42,76.58,74.85,77.45,80.53,81.88,83.28,40.680477835541865,75.14
2022-10-03,75.69,75.99,75.0,75.14,751886.0,-0.01,75.72,75.8,76.42,74.77,77.16,80.46,81.78,83.23,38.77135728579819,74.74
2022-10-04,75.06,75.49,74.5,74.74,596467.0,-0.01,75.14,75.72,75.8,75.02,76.91,80.35,81.68,83.18,37.465500568214104,74.59
2022-10-05,75.0,75.24,74.48,74.59,519520.0,-0.0,74.74,75.14,75.72,75.11,76.64,80.26,81.58,83.14,36.9627360907397,76.23
2022-10-06,74.5,76.7,74.5,76.23,1766625.0,0.02,74.59,74.74,75.14,75.43,76.47,80.18,81.49,83.09,45.56390166633402,75.47
2022-10-07,75.61,76.79,75.3,75.47,789060.0,-0.01,76.23,74.59,74.74,75.63,76.24,80.09,81.42,83.05,42.659039978649645,76.36
2022-10-10,75.5,77.45,75.5,76.36,2201264.0,0.01,75.47,76.23,74.59,75.61,76.09,79.99,81.35,83.01,46.9262627925319,76.93
2022-10-11,76.51,77.9,76.51,76.93,2725856.0,0.01,76.36,75.47,76.23,75.66,75.98,79.92,81.28,82.96,49.517406789980015,76.67
2022-10-12,76.75,77.2,76.5,76.67,1067530.0,-0.0,76.93,76.36,75.47,75.76,75.89,79.85,81.18,82.92,48.357667424773815,76.53
2022-10-13,77.0,77.35,76.35,76.53,3945656.0,-0.0,76.67,76.93,76.36,75.85,75.76,79.77,81.07,82.87,47.70970678649083,73.91
2022-10-14,74.6,74.7,73.5,73.91,2147880.0,-0.03,76.53,76.67,76.93,75.71,75.55,79.62,80.93,82.81,37.565273790996855,72.38
2022-10-17,73.9,74.0,72.2,72.38,836345.0,-0.02,73.91,76.53,76.67,75.45,75.27,79.43,80.78,82.74,33.13452972593702,72.01
2022-10-18,72.45,73.4,71.8,72.01,1211234.0,-0.01,72.38,73.91,76.53,75.17,74.98,79.21,80.65,82.67,32.14705436696297,72.91
2022-10-19,71.82,73.1,71.82,72.91,1189977.0,0.01,72.01,72.38,73.91,74.8,74.84,78.98,80.54,82.61,37.06058456872565,72.29
2022-10-20,73.25,73.6,72.2,72.29,1061325.0,-0.01,72.91,72.01,72.38,74.44,74.83,78.73,80.43,82.54,35.17109426395435,72.96
2022-10-21,72.59,73.8,71.83,72.96,4553831.0,0.01,72.29,72.91,72.01,74.07,74.79,78.44,80.32,82.48,38.80217721825091,73.21
2022-10-24,73.95,74.25,72.96,73.21,1265381.0,0.0,72.96,72.29,72.91,73.65,74.79,78.16,80.21,82.42,40.14923757765402,73.22
2022-10-25,73.12,74.89,73.1,73.22,4391704.0,0.0,73.21,72.96,72.29,73.27,74.77,77.88,80.12,82.35,40.20593376402644,71.62
2022-10-26,72.76,72.8,71.4,71.62,1759687.0,-0.02,73.22,73.21,72.96,72.72,74.53,77.59,80.02,82.27,34.5641693114752,71.33
2022-10-27,71.9,71.9,70.85,71.33,1310959.0,-0.0,71.62,73.22,73.21,72.44,74.29,77.32,79.92,82.18,33.642705240068366,70.44
2022-10-28,71.33,71.48,70.25,70.44,928073.0,-0.01,71.33,71.62,73.22,72.22,74.03,77.03,79.81,82.1,30.91845637857674,70.06
2022-10-31,70.9,71.1,69.9,70.06,1568147.0,-0.01,70.44,71.33,71.62,72.0,73.76,76.77,79.73,82.01,29.808577978770288,70.93
2022-11-01,70.35,70.99,70.0,70.93,1561100.0,0.01,70.06,70.44,71.33,71.78,73.56,76.49,79.65,81.93,35.51587827956885,71.47
2022-11-02,70.76,71.89,70.76,71.47,1403371.0,0.01,70.93,70.06,70.44,71.69,73.41,76.24,79.57,81.85,38.839974102981486,72.26
2022-11-03,71.89,72.61,71.47,72.26,3215528.0,0.01,71.47,70.93,70.06,71.62,73.29,76.0,79.5,81.77,43.43400773464055,70.35
2022-11-04,70.5,70.7,70.0,70.35,851616.0,-0.03,72.26,71.47,70.93,71.3,73.01,75.75,79.42,81.68,36.32891300657913,70.88
2022-11-07,70.8,71.41,70.61,70.88,1189278.0,0.01,70.35,72.26,71.47,71.04,72.8,75.54,79.33,81.59,39.29635294818711,71.67
2022-11-08,71.25,72.3,71.15,71.67,967994.0,0.01,70.88,70.35,72.26,71.04,72.57,75.34,79.24,81.51,43.52165301083352,74.05
2022-11-10,71.75,75.9,71.75,74.05,12082071.0,0.03,71.67,70.88,70.35,71.35,72.44,75.18,79.18,81.43,53.92635983077715,77.97
2022-11-11,74.4,78.49,73.65,77.97,12535792.0,0.05,74.05,71.67,70.88,72.18,72.5,75.1,79.15,81.38,65.27382016596593,76.24
2022-11-14,77.0,78.2,76.01,76.24,4367124.0,-0.02,77.97,74.05,71.67,72.87,72.48,75.0,79.1,81.32,58.43383363681011,76.81
2022-11-15,76.4,78.65,76.13,76.81,6570407.0,0.01,76.24,77.97,74.05,73.52,72.62,74.94,79.07,81.27,59.92393140080614,76.05
2022-11-16,77.0,77.7,75.7,76.05,2408954.0,-0.01,76.81,76.24,77.97,74.03,72.8,74.85,79.04,81.21,56.990341056425564,75.07
2022-11-17,76.49,76.5,74.86,75.07,1306240.0,-0.01,76.05,76.81,76.24,74.34,72.94,74.76,79.01,81.14,53.36262316951721,74.39
2022-11-18,74.75,75.3,74.05,74.39,1895748.0,-0.01,75.07,76.05,76.81,74.79,73.01,74.64,78.98,81.08,50.93961206772041,74.53
2022-11-21,74.45,75.0,74.0,74.53,747024.0,0.0,74.39,75.07,76.05,75.2,73.12,74.54,78.94,81.02,51.42860503893016,74.03
2022-11-22,74.8,75.14,73.9,74.03,1832635.0,-0.01,74.53,74.39,75.07,75.46,73.17,74.44,78.88,80.96,49.52986530971447,73.99
2022-11-23,74.3,74.44,73.8,73.99,661563.0,-0.0,74.03,74.53,74.39,75.45,73.21,74.35,78.82,80.89,49.372820603284616,74.02
2022-11-24,74.0,74.5,73.6,74.02,1602557.0,0.0,73.99,74.03,74.53,75.01,73.25,74.24,78.77,80.82,49.502143387680206,74.27
2022-11-25,74.75,75.1,74.1,74.27,2351914.0,0.0,74.02,73.99,74.03,74.8,73.37,74.16,78.71,80.74,50.633824925642124,72.23
2022-11-28,73.47,73.7,71.98,72.23,2333164.0,-0.03,74.27,74.02,73.99,74.29,73.41,74.04,78.65,80.66,42.302851149634556,72.63
2022-11-29,72.41,73.2,72.12,72.63,1297750.0,0.01,72.23,74.27,74.02,73.91,73.52,73.93,78.55,80.58,44.240126354660916,72.56
